route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
366,0000000042025062820250909,0003297582025062820250909,Mezzocorona-Staz.Fs,1,SHAPE00054
658,0000000022025062820250909,0003297752025062820250909,Molveno,0,SHAPE01043
120,0000004512025062820250909,0003272672025062820250909,Cavalese. Autostazione,0,SHAPE00325
375,0000000022025062820250909,0003297292025062820250909,Fondo. Via Garibaldi,0,SHAPE02419
687,0000004512025062820250909,0003280102025062820250909,Vezzano. Apt,0,SHAPE01396
611,0000000022025062820250909,0003269622025062820250909,Cavalese. Autostazione,1,SHAPE00245
243,0000000012025062820250909,0003271612025062820250909,Predazzo. Autostazione,0,SHAPE00025
324,0000000022025062820250909,0003298502025062820250909,Somrabbi,0,SHAPE00850
181,0000000022025062820250909,0003283572025062820250909,Trento. Autostazione,1,SHAPE01300
194,0000000042025062820250909,0003283542025062820250909,Rovereto. Staz. Fs,1,SHAPE00079
634,0000000072025062820250909,0003284672025062820250909,Rovereto. Via Paoli,1,SHAPE00076
552,0000004512025062820250909,0003290662025062820250909,Pergine V. Intermodale,1,SHAPE00941
248,0000000022025062820250909,0003293462025062820250909,Sagron,0,SHAPE00141
336,0000000022025062820250909,0003299472025062820250909,Peio,0,SHAPE00510
245,0000000072025062820250909,0003280522025062820250909,Tiarno di Sopra,1,SHAPE01032
188,0000004512025062820250909,0003290552025062820250909,Levico T. Via Avancini,0,SHAPE00416
71,0000000072025062820250909,0003280062025062820250909,Tione. Autostazione,0,SHAPE00242
522,0000000022025062820250909,0003289972025062820250909,Castello Tesino,0,SHAPE00370
357,0000000022025062820250909,0003300422025062820250909,Livo,1,SHAPE01983
102,0000000012025062820250909,0003293792025062820250909,Busarel,0,SHAPE02428
186,0000000022025062820250909,0003287872025062820250909,Centa,0,SHAPE00162
503,0000000022025062820250909,0003285212025062820250909,Avio-Carabinieri,0,SHAPE00575
332,0000000022025062820250909,0003299862025062820250909,Vermiglio. Nord,0,SHAPE00192
243,0000000012025062820250909,0003271572025062820250909,Predazzo. Autostazione,0,SHAPE00025
507,0000000022025062820250909,0003288412025062820250909,Avio. Via M.Baldo,0,SHAPE00043
243,0000000012025062820250831,0003271722025062820250831,Predazzo. Autostazione,0,SHAPE00025
175,0000000022025062820250909,0003277032025062820250909,Vigo Cavedine,0,SHAPE00249
366,0000000072025062820250909,0003297592025062820250909,Cles. Autostazione,0,SHAPE00470
80,0000000072025062820250909,0003276392025062820250909,Trento. Autostazione,1,SHAPE00842
352,0000000022025062820250909,0003304352025062820250909,Mezzolombardo Ferrovia,0,
334,0000000072025062820250909,0003299252025062820250909,Marilleva Solaria,0,SHAPE00715
366,0000004512025062820250909,0003303062025062820250909,Cles. Autostazione,0,SHAPE00470
250,0000004512025062820250909,0003293352025062820250909,Canal S. Bovo,0,SHAPE01308
494,0000000022025062820250909,0003290962025062820250909,Brusago,0,SHAPE02813
196,0000000042025062820250909,0003282582025062820250909,Rovereto. Staz. Fs,1,SHAPE00281
638,0000000042025062820250909,0003308912025062820250909,Ora-Staz. Fs,1,SHAPE00685
634,0000000022025062820250909,0003284892025062820250909,Rovereto. Via Paoli,1,SHAPE00052
375,0000000012025062820250909,0003296732025062820250909,Fondo. Via Garibaldi,1,SHAPE01857
314,0000000022025062820250909,0003282812025062820250909,Rovereto. Via Manzoni,1,SHAPE01016
98,0000000022025062820250909,0003290602025062820250909,Borgo Valsugana-C.Intermodale,1,SHAPE00354
330,0000000412025062820250909,0003299122025062820250909,Bolentina,0,SHAPE00536
245,0000000022025062820250909,0003275732025062820250909,Storo,0,SHAPE00020
721,0000000012025062820250909,0003301722025062820250909,Rabbi Coler,0,SHAPE00269
328,0000000042025062820250909,0003299042025062820250909,Menas,0,SHAPE00139
71,0000000042025062820250909,0003278212025062820250909,Campo Carlo Magno,0,SHAPE01313
243,0000000012025062820250909,0003271122025062820250909,Cavalese. Autostazione,1,SHAPE00033
250,0000000012025062820250909,0003294402025062820250909,Fiera di Primiero,1,SHAPE01911
71,0000000022025062820250909,0003275852025062820250909,Tione. Autostazione,0,SHAPE00242
215,0000000022025062820250909,0003283472025062820250909,Rovereto. Via Manzoni,1,SHAPE00118
155,0000000042025062820250909,0003275322025062820250909,Ponte Arche Autostazione,1,SHAPE01227
203,0000005552025062820250909,0003287692025062820250909,Raossi,0,SHAPE01198
332,0000000072025062820250909,0003299802025062820250909,Passo Tonale,0,SHAPE00357
366,0000000022025062920250909,0003380492025062920250909,Cles. Autostazione,0,SHAPE00470
641,0000000072025062820250909,0003311302025062820250909,Alpe Pampeago,0,SHAPE00270
364,0000000022025062820250909,0003296972025062820250909,Fondo. Via Garibaldi,0,SHAPE00483
155,0000000022025062820250909,0003275442025062820250909,Bivedo,0,SHAPE00085
181,0000000042025062820250909,0003283862025062820250909,Aldeno,0,SHAPE00365
520,0000000022025062820250909,0003289872025062820250909,Trento. Staz. Fs,1,SHAPE01268
618,0000000042025062820250909,0003294472025062820250909,Agordo-Luxottica,0,SHAPE01369
181,0000000042025062820250909,0003283712025062820250909,Trento. Autostazione,1,SHAPE00087
80,0000000022025062820250909,0003276402025062820250909,Laghi di Lamar,0,SHAPE01587
241,0000000022025062820250909,0003272532025062820250909,Passo Oclini,0,SHAPE00393
186,0000000042025062820250909,0003284972025062820250909,Lavarone Cappella,0,SHAPE01606
721,0000000012025062820250909,0003301392025062820250909,Plaze Dei Forni,1,SHAPE00024
177,0000000412025062820250909,0003291212025062820250909,Pergine V. Intermodale,1,SHAPE00284
120,0000000072025062820250909,0003270412025062820250909,Trento. Autostazione,1,SHAPE00714
634,0000004512025062820250909,0003288112025062820250909,Bolognano,0,SHAPE00064
381,0000000022025062820250909,0003297102025062820250909,Male',0,SHAPE00150
134,0000000072025062820250909,0003281712025062820250909,Trento. Autostazione,1,SHAPE00035
683,0000000012025062820250909,0003274612025062820250909,Passo Pordoi,0,SHAPE00194
636,0000000072025062820250909,0003282122025062820250909,Campo Carlo Magno,0,SHAPE00184
364,0000000072025062820250909,0003296882025062820250909,Cles. Autostazione,1,SHAPE00530
196,0000000042025062820250909,0003282482025062820250909,Rovereto. Staz. Fs,1,SHAPE01206
663,0000000012025062820250909,0003273632025062820250909,Penia. Str. Pian Trevisan,1,SHAPE00156
231,0000000042025062820250909,0003285512025062820250909,Castione,1,SHAPE01805
243,0000000012025070120250831,0003274132025070120250831,Penia. Str. Pian Trevisan,0,SHAPE00055
243,0000000022025062820250831,0003273002025062820250831,Predazzo. Autostazione,1,SHAPE00049
386,0000000072025062820250909,0003298022025062820250909,Cles. Autostazione,1,SHAPE00028
551,0000004512025062820250909,0003292642025062820250909,Serso. Centrale Idroelettrica,0,SHAPE00456
155,0000000042025062820250909,0003275342025062820250909,Ponte Arche Autostazione,1,SHAPE01227
552,0000000042025062820250909,0003290892025062820250909,Roncogno,0,SHAPE00406
243,0000000012025062820250831,0003271392025062820250831,Cavalese. Autostazione,1,SHAPE00288
243,0000000012025062820250909,0003270022025062820250909,Penia. Str. Pian Trevisan,0,SHAPE02287
80,0000000042025062820250909,0003279552025062820250909,Sopramonte,1,SHAPE01191
340,0000000022025062820250909,0003273222025062820250909,Rovere'. Trentinalatte,0,SHAPE00774
636,0000000022025062820250909,0003282042025062820250909,Trento. Autostazione,1,SHAPE00088
364,0000000022025062820250909,0003296792025062820250909,Fondo. Via Garibaldi,0,SHAPE00483
520,0000000022025062820250909,0003290072025062820250909,Borgo Valsugana-C.Intermodale,0,SHAPE01344
352,0000000072025062820250909,0003303912025062820250909,Trento Ftm,1,
683,0000000012025062820250909,0003274222025062820250909,Passo Pordoi,0,SHAPE00194
345,0000000042025062820250909,0003297652025062820250909,Cles. Autostazione,0,SHAPE01193
71,0000000072025062820250909,0003278782025062820250909,Ponte Arche Autostazione,1,SHAPE00011
110,0000000042025062820250909,0003284802025062820250909,Trento. Autostazione,1,SHAPE00034
243,0000000012025062820250909,0003269832025062820250909,Penia. Str. Pian Trevisan,0,SHAPE00022
233,0000000042025062820250909,0003285402025062820250909,Besagno,1,SHAPE00045
71,0000000012025062820250909,0003279142025062820250909,Ponte Arche Autostazione,1,SHAPE00011
324,0000000072025062820250909,0003298722025062820250909,Somrabbi,0,SHAPE00906
326,0000000022025062820250909,0003298972025062820250909,Belvedere,0,SHAPE00577
520,0000000022025062820250909,0003291902025062820250909,Trento. Autostazione,1,SHAPE00608
248,0000000012025062820250909,0003294492025062820250909,Val Canali,0,SHAPE00958
658,0000000072025062820250909,0003301232025062820250909,Mezzocorona-Staz.Fs,1,SHAPE00326
123,0000004512025062820250909,0003294192025062820250909,Trento. Autostazione,1,SHAPE00706
71,0000000022025062820250909,0003275592025062820250909,Campo Carlo Magno,0,SHAPE00759
663,0000000012025062820250909,0003273512025062820250909,Penia. Str. Pian Trevisan,1,SHAPE00156
110,0000000022025062820250909,0003284872025062820250909,Rovereto. Via Manzoni,0,SHAPE00093
366,0000000022025062820250909,0003302882025062820250909,Mezzocorona-Staz.Fs,1,SHAPE00846
375,0000000072025062820250909,0003296532025062820250909,Cles. Autostazione,1,SHAPE00696
551,0000000042025062820250909,0003292622025062820250909,Pergine V. Intermodale,1,SHAPE00172
237,0000000412025062820250909,0003277712025062820250909,Lasino-Piazza,0,SHAPE00417
184,0000000412025062820250909,0003289132025062820250909,Borgo Valsugana-C.Intermodale,1,SHAPE00170
245,0000000072025062820250909,0003281612025062820250909,Riva Del G.Autostazione,1,SHAPE00367
658,0000000042025062820250909,0003296422025062820250909,Molveno,0,SHAPE00132
215,0000000072025062820250909,0003288042025062820250909,Pian Delle Fugazze,0,SHAPE01291
248,0000000072025062820250909,0003293992025062820250909,Sagron,0,SHAPE02832
683,0000000012025062820250909,0003274242025062820250909,Passo Pordoi,0,SHAPE00194
250,0000000022025062820250909,0003294312025062820250909,Fiera di P. Via Roma 2,1,SHAPE01831
245,0000000022025062820250909,0003281622025062820250909,Riva Del G.Autostazione,1,SHAPE00099
134,0000000022025062820250909,0003278962025062820250909,Sarche. Cassa Rurale,0,SHAPE02477
562,0000000022025062820250909,0003292392025062820250909,S.Caterina di Pergine,0,SHAPE00569
196,0000000072025062820250909,0003282462025062820250909,Carbonare,0,SHAPE00103
198,0000000022025062820250909,0003283172025062820250909,Rovereto. Staz. Fs,1,SHAPE01783
520,0000000072025062820250909,0003290122025062820250909,Trento. Autostazione,1,SHAPE00652
69,0000000072025062820250909,0003289742025062820250909,Montesover,0,SHAPE00027
658,0000000042025062820250909,0003296332025062820250909,Molveno,0,SHAPE00132
3,0000000022025062820250909,0003270782025062820250909,Cavalese. Autostazione,0,SHAPE01010
102,0000000022025062820250909,0003293552025062820250909,Feltre. Staz. Fs,0,SHAPE00204
658,0000000022025062820250909,0003295352025062820250909,Santel. Sp64,0,SHAPE00003
67,0000000022025062820250909,0003269392025062820250909,V.Veronza. Htl Veronza,0,SHAPE00602
378,0000000042025062820250909,0003297142025062820250909,Cis,0,SHAPE00972
159,0000000022025062820250909,0003274892025062820250909,Lundo,0,SHAPE01633
288,0000000072025062820250909,0003272812025062820250909,Predazzo. Autostazione,1,SHAPE00012
503,0000000022025062820250909,0003284332025062820250909,Ala. Staz. Fs,0,SHAPE01933
71,0000000022025062820250909,0003279282025062820250909,Trento. Autostazione,1,SHAPE00340
198,0000000072025062820250909,0003285392025062820250909,Serrada. Via Pasubio,1,SHAPE00763
494,0000000042025062820250909,0003290802025062820250909,Gardolo. Zona Ind.Le,1,SHAPE00762
423,0000000022025062820250909,0003305622025062820250909,Riva Del G. Autostazione,0,SHAPE00016
366,0000000042025062820250909,0003297302025062820250909,Cles. Autostazione,0,SHAPE00304
181,0000000022025062820250909,0003283732025062820250909,Aldeno,0,SHAPE00365
106,0000000022025062820250909,0003293202025062820250909,Canal S. Bovo,1,SHAPE00872
713,0000000022025062820250909,0003304412025062820250909,Trento Ftm,1,SHAPE01474
503,0000000042025062820250909,0003284142025062820250909,Avio,0,SHAPE02414
395,0000000042025062820250909,0003300162025062820250909,Toss,0,SHAPE00570
110,0000004512025062820250909,0003285782025062820250909,Riva Del G.Autostazione,0,SHAPE02060
549,0000000022025062820250909,0003292492025062820250909,Nogare',0,SHAPE00209
181,0000000042025062820250909,0003283702025062820250909,Aldeno,0,SHAPE00365
381,0000000072025062820250909,0003297002025062820250909,M.Campiglio.Pietra Gr.,1,SHAPE01987
552,0000004512025062820250909,0003290712025062820250909,Pergine V. Intermodale,1,SHAPE00197
71,0000000072025062820250909,0003278902025062820250909,Campo Carlo Magno,0,SHAPE00811
71,0000000072025062820250909,0003275662025062820250909,Tione. Autostazione,0,SHAPE00242
184,0000004512025062820250909,0003289032025062820250909,Torcegno,0,SHAPE00214
526,0000000022025062820250909,0003287502025062820250909,Caldonazzo. Viale Trento,1,SHAPE00101
721,0000000012025062820250909,0003301492025062820250909,Plaze Dei Forni,1,SHAPE00024
248,0000000012025062820250909,0003294512025062820250909,Val Canali,0,SHAPE00121
71,0000000022025062820250909,0003279872025062820250909,Tione. Autostazione,0,SHAPE01664
721,0000000012025062820250909,0003301532025062820250909,Plaze Dei Forni,1,SHAPE00024
132,0000000042025062820250909,0003288982025062820250909,Borgo Valsugana-C.Intermodale,1,SHAPE00282
309,0000000502025062820250909,0003292052025062820250909,Falesina,0,SHAPE00333
60,0000004512025062820250909,0003270952025062820250909,Palu' di Giovo,0,SHAPE00278
352,0000000022025062820250909,0003304392025062820250909,Trento Ftm,1,
340,0000000042025062820250909,0003273212025062820250909,Mezzolombardo,1,SHAPE00564
243,0000000012025070120250831,0003273812025070120250831,Penia. Str. Pian Trevisan,0,SHAPE00055
7,0000000022025062820250909,0003269322025062820250909,Casatta Valfloriana,1,SHAPE00097
186,0000000022025062820250909,0003282552025062820250909,Carbonare,1,SHAPE01318
520,0000000042025062820250909,0003291002025062820250909,Levico Terme Autostazione,1,SHAPE01608
108,0000004512025062820250909,0003293922025062820250909,Borgo Valsugana-C.Intermodale,1,SHAPE01108
494,0000000042025062820250909,0003289642025062820250909,Trento. Autostazione,1,SHAPE00729
562,0000000022025062820250909,0003290862025062820250909,Pergine V. Intermodale,1,SHAPE00789
494,0000000042025062820250909,0003291422025062820250909,Pergine V. Intermodale,1,SHAPE00186
352,0000000022025062820250909,0003303212025062820250909,Trento Ftm,1,
252,0000000012025062820250909,0003271282025062820250909,Moena Albergo Trentino,1,SHAPE00096
7,0000000022025062820250909,0003269292025062820250909,Sicina,0,SHAPE02659
71,0000000022025062820250909,0003279262025062820250909,Trento. Autostazione,1,SHAPE00340
636,0000000072025062820250909,0003281922025062820250909,Trento. Autostazione,1,SHAPE00088
196,0000000022025062820250909,0003286852025062820250909,Carbonare,1,SHAPE01318
507,0000000022025062820250909,0003284232025062820250909,Ala. Staz. Fs,0,SHAPE00350
503,0000000072025062820250909,0003284342025062820250909,Sabbionara V.Pozza "Erta",0,SHAPE01018
237,0000000072025062820250909,0003276012025062820250909,Trento. Autostazione,1,SHAPE00217
151,0000000022025062820250909,0003271842025062820250909,Bosco di Civezzano,0,SHAPE00163
721,0000000012025062820250909,0003301512025062820250909,Plaze Dei Forni,1,SHAPE00024
243,0000000012025062820250909,0003271642025062820250909,Predazzo. Autostazione,0,SHAPE00025
503,0000004512025062820250909,0003284042025062820250909,Rovereto. Via Paoli,0,SHAPE00557
395,0000004512025062820250909,0003300062025062820250909,Mezzolombardo,1,SHAPE00131
336,0000000022025062820250909,0003299292025062820250909,Peio,0,SHAPE00510
134,0000000022025062820250909,0003279362025062820250909,Sarche. Centro Comm.,1,SHAPE01052
354,0000000022025062820250909,0003298132025062820250909,Cles. Autostazione,1,SHAPE00409
286,0000000072025062820250909,0003279082025062820250909,Molveno,0,SHAPE00399
520,0000004512025062820250909,0003289792025062820250909,Castello Tesino,0,SHAPE00654
80,0000000022025062820250909,0003276322025062820250909,Trento. Autostazione,1,SHAPE00175
123,0000000082025062820250909,0003294182025062820250909,Borgo Valsugana-C.Intermodale,1,SHAPE01403
184,0000004512025062820250909,0003289222025062820250909,Borgo Valsugana-C.Intermodale,1,SHAPE00170
522,0000000022025062820250909,0003292102025062820250909,Borgo Valsugana-C.Intermodale,1,SHAPE00798
423,0000000012025062820250909,0003305592025062820250909,Riva Del G. Autostazione,0,SHAPE00016
